macro_sector_name,sector_name,industry_name,basic_industry_name,company,symbol,market_cap
Financial Services,Financial Services,Finance,Investment Company,Welspun Investme,WELINV,480.50
Financial Services,Financial Services,Finance,Investment Company,SIL Investments,SILINV,444.52
Financial Services,Financial Services,Finance,Investment Company,Nahar Capital,NAHARCAP,407.28
Financial Services,Financial Services,Finance,Investment Company,Indl. Inv. Trust,IITL,298.68
Financial Services,Financial Services,Finance,Investment Company,BLB,BLBLIMITED,91.42
Financial Services,Financial Services,Finance,Investment Company,Paras Petrofils,PARASPETRO,74.19
Financial Services,Financial Services,Finance,Investment Company,3P Land Hold.,3PLAND,59.89
Financial Services,Financial Services,Finance,Investment Company,MASK INVESTMENTS,MASKINVEST,44.38
Financial Services,Financial Services,Finance,Investment Company,Lak. Fin. & Indl,LFIC,41.36
Financial Services,Financial Services,Finance,Investment Company,Nagreeka Cap.,NAGREEKCAP,32.11
Financial Services,Financial Services,Finance,Investment Company,Williamson Magor,WILLAMAGOR,30.72
Financial Services,Financial Services,Finance,Investment Company,Blue Chip India,BLUECHIP,14.99
Financial Services,Financial Services,Finance,Investment Company,DCM Financial,DCMFINSERV,9.85
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Bajaj Finance,BAJFINANCE,620192.77
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Shriram Finance,SHRIRAMFIN,203149.23
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Cholaman.Inv.&Fn,CHOLAFIN,147225.36
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Tata Capital,TATACAP,141566.48
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Muthoot Finance,MUTHOOTFIN,134534.31
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),SBI Cards,SBICARD,74028.63
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),L&T Finance Ltd,LTF,71165.79
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Sundaram Finance,SUNDARMFIN,61240.84
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),HDB FINANC SER,HDBFS,58590.03
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),M & M Fin. Serv.,M&MFIN,52090.02
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Authum Invest,AIIL,40894.45
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Poonawalla Fin,POONAWALLA,36871.61
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Manappuram Fin.,MANAPPURAM,23933.09
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),IIFL Finance,IIFL,21132.25
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Capri Global,CGCL,15446.51
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Five-Star Bus.Fi,FIVESTAR,12337.79
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),SBFC Finance,SBFC,10395.02
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),MAS FINANC SER,MASFIN,5895.75
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Fedbank Financi.,FEDFINA,4907.79
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Northern ARC,NORTHARC,4094.18
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Indostar Capital,INDOSTAR,3642.56
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Paisalo Digital,PAISALO,3229.71
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Aye Finance,AYE,2938.89
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),SG Finserve,SGFIN,2169.00
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),PTC India Fin,PFS,1984.64
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Mufin Green,MUFIN,1963.87
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Ugro Capital,UGROCAP,1724.66
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Arman Financial,ARMANFIN,1663.26
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Capital India,CIFL,1222.46
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Finkurve Fin.,FINKURVE,1089.13
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Crest Ventures,CREST,981.05
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Cons. Finvest,CONSOFINVT,759.63
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),CSL Finance,CSLFINANCE,618.43
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Manba Finance,MANBA,606.80
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Dhunseri Invest.,DHUNINV,604.17
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),NBI Indl. Fin.,NBIFIN,562.13
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Laxmi India Fin.,LAXMIINDIA,491.64
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Moneyboxx Fin.,MONEYBOXX,421.29
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Avonmore Capital,AVONMORE,415.10
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Muthoot Cap.Serv,MUTHOOTCAP,381.08
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Mangal Credit,MANCREDIT,357.28
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Akme Fintrade,AFIL,302.99
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Starteck Fin.,STARTECK,265.70
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),U. Y. Fincorp,UYFINCORP,265.63
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Naga Dhunseri,NDGL,259.00
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Ascom Leasing &,ASCOM,245.36
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Team India Guar.,TEAMGTY,236.75
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Baid Finserv,BAIDFIN,172.95
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),CP Capital,CPCAP,165.55
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Usha Financial,USHAFIN,123.90
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),IBL Finance,IBLFL,118.83
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),TruCap Finance,TRU,79.28
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Transwar.Fin.,TFL,71.44
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Dar Credit & Cap,DCCL,64.67
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Capital Trust,CAPTRUST,43.61
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),HB Stockholdings,HBSL,40.94
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Viji Finance,VIJIFIN,30.79
Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),TCI Finance,TCIFINANCE,19.62
Financial Services,Financial Services,Finance,Other Financial Services,CRISIL,CRISIL,31835.32
Financial Services,Financial Services,Finance,Other Financial Services,Algoquant Fin,ALGOQUANT,1682.35
Financial Services,Financial Services,Finance,Other Financial Services,Centrum Capital,CENTRUM,1134.67
Financial Services,Financial Services,Finance,Other Financial Services,Wealth First Por,WEALTH,1006.90
Financial Services,Financial Services,Finance,Other Financial Services,Prime Securities,PRIMESECU,942.88
Financial Services,Financial Services,Finance,Other Financial Services,RNFI Services,RNFI,682.65
Financial Services,Financial Services,Finance,Other Financial Services,The Invest.Trust,THEINVEST,504.60
Financial Services,Financial Services,Finance,Other Financial Services,NDL Ventures,NDLVENTURE,371.28
Financial Services,Financial Services,Finance,Other Financial Services,Delphi World,DELPHIFX,319.84
Financial Services,Financial Services,Finance,Other Financial Services,Akiko,AKIKO,234.78
Financial Services,Financial Services,Finance,Other Financial Services,Reliable Data,RELIABLE,143.23
Financial Services,Financial Services,Finance,Other Financial Services,Maha Rashtra Apx,MAHAPEXLTD,128.97
Financial Services,Financial Services,Finance,Other Financial Services,My Mudra Fin.,MYMUDRA,87.83
Financial Services,Financial Services,Finance,Other Financial Services,GACM Tech,GATECH,62.94
Financial Services,Financial Services,Finance,Other Financial Services,Guj. Lease Fin.,GLFL,18.61
Financial Services,Financial Services,Finance,Other Financial Services,GACM Tech-DVR,GATECHDVR,8.91
Financial Services,Financial Services,Finance,Holding Company,Bajaj Finserv,BAJAJFINSV,318933.78
Financial Services,Financial Services,Finance,Holding Company,Bajaj Holdings,BAJAJHLDNG,119816.95
Financial Services,Financial Services,Finance,Holding Company,Choice Intl.,CHOICEIN,16385.60
Financial Services,Financial Services,Finance,Holding Company,JM Financial,JMFINANCIL,12306.40
Financial Services,Financial Services,Finance,Holding Company,Edelweiss.Fin.,EDELWEISS,10846.36
Financial Services,Financial Services,Finance,Holding Company,Pilani Invest.,PILANIINVS,5107.00
Financial Services,Financial Services,Finance,Holding Company,Rane Holdings,RANEHOLDIN,1734.99
Financial Services,Financial Services,Finance,Holding Company,BF Investment,BFINVEST,1527.82
Financial Services,Financial Services,Finance,Holding Company,Abans Financial,AFSL,1016.47
Financial Services,Financial Services,Finance,Holding Company,Max India Ltd,MAXIND,796.46
Financial Services,Financial Services,Finance,Holding Company,GFL,GFLLIMITED,498.48
Financial Services,Financial Services,Finance,Holding Company,BIL Vyapar,BILVYAPAR,21.52
Financial Services,Financial Services,Finance,Microfinance Institutions,CreditAcc. Gram.,CREDITACC,20253.54
Financial Services,Financial Services,Finance,Microfinance Institutions,Fusion Finance,FUSION,3037.69
Financial Services,Financial Services,Finance,Microfinance Institutions,Muthoot Microfin,MUTHOOTMF,2875.91
Financial Services,Financial Services,Finance,Microfinance Institutions,Spandana Sphoort,SPANDANA,2030.55
Financial Services,Financial Services,Finance,Microfinance Institutions,Satin Creditcare,SATIN,1715.73
Financial Services,Financial Services,Banks,Public Sector Bank,SBI,SBIN,1109795.51
Financial Services,Financial Services,Banks,Public Sector Bank,Bank of Baroda,BANKBARODA,166414.65
Financial Services,Financial Services,Banks,Public Sector Bank,Union Bank (I),UNIONBANK,154420.18
Financial Services,Financial Services,Banks,Public Sector Bank,Punjab Natl.Bank,PNB,148637.93
Financial Services,Financial Services,Banks,Public Sector Bank,Canara Bank,CANBK,142799.44
Financial Services,Financial Services,Banks,Public Sector Bank,Indian Bank,INDIANB,133362.86
Financial Services,Financial Services,Banks,Public Sector Bank,Bank of India,BANKINDIA,80263.30
Financial Services,Financial Services,Banks,Public Sector Bank,I O B,IOB,70228.28
Financial Services,Financial Services,Banks,Public Sector Bank,Bank of Maha,MAHABANK,57594.12
Financial Services,Financial Services,Banks,Public Sector Bank,UCO Bank,UCOBANK,37154.62
Financial Services,Financial Services,Banks,Public Sector Bank,Central Bank,CENTRALBK,36286.99
Financial Services,Financial Services,Banks,Public Sector Bank,Pun. & Sind Bank,PSB,18803.31
Financial Services,Financial Services,Banks,Private Sector Bank,HDFC Bank,HDFCBANK,1365279.55
Financial Services,Financial Services,Banks,Private Sector Bank,ICICI Bank,ICICIBANK,986951.51
Financial Services,Financial Services,Banks,Private Sector Bank,Axis Bank,AXISBANK,430200.79
Financial Services,Financial Services,Banks,Private Sector Bank,Kotak Mah. Bank,KOTAKBANK,414314.11
Financial Services,Financial Services,Banks,Private Sector Bank,IDBI Bank,IDBI,124934.51
Financial Services,Financial Services,Banks,Private Sector Bank,IndusInd Bank,INDUSINDBK,74526.32
Financial Services,Financial Services,Banks,Private Sector Bank,Federal Bank,FEDERALBNK,73879.03
Financial Services,Financial Services,Banks,Private Sector Bank,Yes Bank,YESBANK,65080.47
Financial Services,Financial Services,Banks,Private Sector Bank,IDFC First Bank,IDFCFIRSTB,63169.51
Financial Services,Financial Services,Banks,Private Sector Bank,Karur Vysya Bank,KARURVYSYA,31480.07
Financial Services,Financial Services,Banks,Private Sector Bank,Bandhan Bank,BANDHANBNK,29335.79
Financial Services,Financial Services,Banks,Private Sector Bank,City Union Bank,CUB,21090.44
Financial Services,Financial Services,Banks,Private Sector Bank,RBL Bank,RBLBANK,19729.38
Financial Services,Financial Services,Banks,Private Sector Bank,J & K Bank,J&KBANK,13355.14
Financial Services,Financial Services,Banks,Private Sector Bank,South Ind.Bank,SOUTHBANK,10759.92
Financial Services,Financial Services,Banks,Private Sector Bank,T N Merc. Bank,TMB,10589.87
Financial Services,Financial Services,Banks,Private Sector Bank,Karnataka Bank,KTKBANK,7677.73
Financial Services,Financial Services,Banks,Private Sector Bank,CSB Bank,CSBBANK,6926.99
Financial Services,Financial Services,Banks,Private Sector Bank,DCB Bank,DCBBANK,5952.97
Financial Services,Financial Services,Banks,Private Sector Bank,Dhanlaxmi Bank,DHANBANK,941.36
Financial Services,Financial Services,Banks,Other Bank,AU Small Finance,AUBANK,71661.57
Financial Services,Financial Services,Banks,Other Bank,Ujjivan Small,UJJIVANSFB,11283.83
Financial Services,Financial Services,Banks,Other Bank,Equitas Sma. Fin,EQUITASBNK,7401.51
Financial Services,Financial Services,Banks,Other Bank,Jana Small Finan,JSFB,3865.96
Financial Services,Financial Services,Banks,Other Bank,Utkarsh Small F.,UTKARSHBNK,2466.18
Financial Services,Financial Services,Banks,Other Bank,Fino Payments,FINOPB,1603.39
Financial Services,Financial Services,Banks,Other Bank,ESAF Small Fin,ESAFSFB,1394.25
Financial Services,Financial Services,Banks,Other Bank,Suryoday Small,SURYODAY,1391.62
Financial Services,Financial Services,Banks,Other Bank,Capital Small,CAPITALSFB,1180.61
Financial Services,Financial Services,Capital Markets,Asset Management Company,ICICI AMC,ICICIAMC,153788.55
Financial Services,Financial Services,Capital Markets,Asset Management Company,HDFC AMC,HDFCAMC,115793.40
Financial Services,Financial Services,Capital Markets,Asset Management Company,Nippon Life Ind.,NAM-INDIA,59184.29
Financial Services,Financial Services,Capital Markets,Asset Management Company,Aditya AMC,ABSLAMC,26010.65
Financial Services,Financial Services,Capital Markets,Asset Management Company,UTI AMC,UTIAMC,12710.15
Financial Services,Financial Services,Capital Markets,Asset Management Company,Canara Robeco,CRAMC,5022.33
Financial Services,Financial Services,Capital Markets,Asset Management Company,IL&FS Inv.Manag.,IVC,231.76
Financial Services,Financial Services,Capital Markets,"Depositories, Clearing Houses and Other Intermediaries",C D S L,CDSL,26588.98
Financial Services,Financial Services,Capital Markets,"Depositories, Clearing Houses and Other Intermediaries",Cams Services,CAMS,16810.38
Financial Services,Financial Services,Capital Markets,"Depositories, Clearing Houses and Other Intermediaries",KFin Technolog.,KFINTECH,16512.25
Financial Services,Financial Services,Capital Markets,"Depositories, Clearing Houses and Other Intermediaries",Beacon Trust.,BEACON,144.79
Financial Services,Financial Services,Capital Markets,Financial Products Distributor,Anand Rathi Wea.,ANANDRATHI,25434.55
Financial Services,Financial Services,Capital Markets,Financial Products Distributor,Prudent Corp.,PRUDENT,9735.37
Financial Services,Financial Services,Capital Markets,Ratings,ICRA,ICRA,5341.00
Financial Services,Financial Services,Capital Markets,Ratings,CARE Ratings,CARERATING,4821.26
Financial Services,Financial Services,Capital Markets,Exchange and Data Platform,BSE,BSE,110259.93
Financial Services,Financial Services,Capital Markets,Exchange and Data Platform,Multi Comm. Exc.,MCX,62447.39
Financial Services,Financial Services,Capital Markets,Exchange and Data Platform,Indian Energy Ex,IEX,11182.40
Financial Services,Financial Services,Capital Markets,Stockbroking & Allied,Billionbrains,GROWW,100895.43
Financial Services,Financial Services,Capital Markets,Stockbroking & Allied,360 ONE,360ONE,44799.20
Financial Services,Financial Services,Capital Markets,Stockbroking & Allied,Motil.Oswal.Fin.,MOTILALOFS,43838.68
Financial Services,Financial Services,Capital Markets,Stockbroking & Allied,Nuvama Wealth,NUVAMA,22595.31
Financial Services,Financial Services,Capital Markets,Stockbroking & Allied,Angel One,ANGELONE,21261.87
Financial Services,Financial Services,Capital Markets,Stockbroking & Allied,IIFL Capital,IIFLCAPS,8970.44
Financial Services,Financial Services,Capital Markets,Stockbroking & Allied,Indo Thai Sec.,INDOTHAI,3355.96
Financial Services,Financial Services,Capital Markets,Stockbroking & Allied,Anand Rathi Shar,ARSSBL,3173.26
Financial Services,Financial Services,Capital Markets,Stockbroking & Allied,Share India Sec.,SHAREINDIA,2871.44
Financial Services,Financial Services,Capital Markets,Stockbroking & Allied,Monarch Networth,MONARCH,2189.37
Financial Services,Financial Services,Capital Markets,Stockbroking & Allied,Geojit Fin. Ser.,GEOJITFSL,1763.49
Financial Services,Financial Services,Capital Markets,Stockbroking & Allied,SMC Global Sec.,SMCGLOBAL,1602.82
Financial Services,Financial Services,Capital Markets,Stockbroking & Allied,Dolat Algotech,DOLATALGO,1321.88
Financial Services,Financial Services,Capital Markets,Stockbroking & Allied,Master Trust,MASTERTR,1093.04
Financial Services,Financial Services,Capital Markets,Stockbroking & Allied,Dam Capital Advi,DAMCAPITAL,1061.99
Financial Services,Financial Services,Capital Markets,Stockbroking & Allied,Systematix Corp.,SYSTMTXC,1023.15
Financial Services,Financial Services,Capital Markets,Stockbroking & Allied,5paisa Capital,5PAISA,989.05
Financial Services,Financial Services,Capital Markets,Stockbroking & Allied,Arihant Capital,ARIHANTCAP,847.35
Financial Services,Financial Services,Capital Markets,Stockbroking & Allied,Adit.Birla Money,BIRLAMONEY,735.29
Financial Services,Financial Services,Capital Markets,Stockbroking & Allied,Emk.Global Fin.,EMKAY,629.76
Financial Services,Financial Services,Capital Markets,Stockbroking & Allied,Almondz Global,ALMONDZ,272.95
Financial Services,Financial Services,Capital Markets,Stockbroking & Allied,Indbank Merchant,INDBANK,156.71
Financial Services,Financial Services,Capital Markets,Stockbroking & Allied,Keynote Finan.,KEYFINSERV,155.16
Financial Services,Financial Services,Capital Markets,Stockbroking & Allied,Steel City Sec.,STEELCITY,132.04
Financial Services,Financial Services,Capital Markets,Stockbroking & Allied,Inventure Grow.,INVENTURE,112.36
Financial Services,Financial Services,Capital Markets,Stockbroking & Allied,DB Intl.Stock,DBSTOCKBRO,91.38
Financial Services,Financial Services,Capital Markets,Stockbroking & Allied,Hybrid Financial,HYBRIDFIN,57.81
Financial Services,Financial Services,Capital Markets,Stockbroking & Allied,Onelife Capital,ONELIFECAP,57.66
Financial Services,Financial Services,Capital Markets,Stockbroking & Allied,Khandwala Sec.,KHANDSE,26.68
Financial Services,Financial Services,Capital Markets,Other Capital Market related Services,Gretex Corporate,GCSL,850.38
Financial Services,Financial Services,Capital Markets,Other Capital Market related Services,21st Cent. Mgmt.,21STCENMGM,37.81
Financial Services,Financial Services,Insurance,General Insurance,ICICI Lombard,ICICIGI,94945.27
Financial Services,Financial Services,Insurance,General Insurance,General Insuranc,GICRE,66859.84
Financial Services,Financial Services,Insurance,General Insurance,Go Digit General,GODIGIT,31057.17
Financial Services,Financial Services,Insurance,General Insurance,Star Health Insu,STARHEALTH,27342.49
Financial Services,Financial Services,Insurance,General Insurance,New India Assura,NIACL,24237.62
Financial Services,Financial Services,Insurance,General Insurance,Niva Bupa Health,NIVABUPA,13885.13
Financial Services,Financial Services,Insurance,Life Insurance,Life Insurance,LICI,537213.68
Financial Services,Financial Services,Insurance,Life Insurance,SBI Life Insuran,SBILIFE,204800.60
Financial Services,Financial Services,Insurance,Life Insurance,HDFC Life Insur.,HDFCLIFE,154270.08
Financial Services,Financial Services,Insurance,Life Insurance,ICICI Pru Life,ICICIPRULI,95036.99
Financial Services,Financial Services,Insurance,Life Insurance,Max Financial,MFSL,62616.51
Financial Services,Financial Services,Insurance,Life Insurance,Canara HSBC,CANHLIFE,13631.74
Financial Services,Financial Services,Insurance,Insurance Distributors,Medi Assist Ser.,MEDIASSIST,2764.65
Financial Services,Financial Services,Financial Technology (Fintech),Financial Technology (Fintech),One 97,PAYTM,70172.29
Financial Services,Financial Services,Financial Technology (Fintech),Financial Technology (Fintech),PB Fintech.,POLICYBZR,68677.17
Financial Services,Financial Services,Financial Technology (Fintech),Financial Technology (Fintech),Pine Labs,PINELABS,21842.51
Financial Services,Financial Services,Financial Technology (Fintech),Financial Technology (Fintech),AvenuesAI,CCAVENUE,5816.47
Financial Services,Financial Services,Financial Technology (Fintech),Financial Technology (Fintech),Seshaasai Tech.,STYL,3931.04
Financial Services,Financial Services,Financial Technology (Fintech),Financial Technology (Fintech),One Mobikwik,MOBIKWIK,1545.71
Financial Services,Financial Services,Financial Technology (Fintech),Financial Technology (Fintech),MOS Utility,MOS,538.05
Financial Services,Financial Services,Financial Technology (Fintech),Financial Technology (Fintech),Finbud Financial,FINBUD,200.02
Financial Services,Financial Services,Financial Technology (Fintech),Financial Technology (Fintech),Suvidhaa Info.,SUVIDHAA,62.31
Financial Services,Financial Services,Financial Technology (Fintech),Financial Technology (Fintech),AGS Transact,AGSTRA,44.10
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Sun Pharma.Inds.,SUNPHARMA,417285.47
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Divi's Lab.,DIVISLAB,170355.64
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Torrent Pharma.,TORNTPHARM,146787.36
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Cipla,CIPLA,108884.61
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Dr Reddy's Labs,DRREDDY,107467.83
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Lupin,LUPIN,105179.36
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Mankind Pharma,MANKIND,93279.62
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Zydus Lifesci.,ZYDUSLIFE,92894.95
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Aurobindo Pharma,AUROPHARMA,70823.03
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Alkem Lab,ALKEM,67673.55
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Biocon,BIOCON,63303.14
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Glenmark Pharma.,GLENMARK,60245.24
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Laurus Labs,LAURUSLABS,57696.82
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Abbott India,ABBOTINDIA,56343.46
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Glaxosmi. Pharma,GLAXO,43707.26
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Ipca Labs.,IPCALAB,38513.56
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Ajanta Pharma,AJANTPHARM,37190.24
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,J B Chemicals &,JBCHEPHARM,32830.65
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Gland Pharma,GLAND,30024.78
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Emcure Pharma,EMCURE,27610.32
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Pfizer,PFIZER,23305.50
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Astrazeneca Phar,ASTRAZEN,22121.00
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Wockhardt,WOCKPHARMA,22090.08
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Sai Life,SAILIFE,21145.33
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Piramal Pharma,PPLPHARMA,20790.77
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,ERIS Lifescience,ERIS,18847.48
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Natco Pharma,NATCOPHARM,17715.10
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Acutaas Chemical,ACUTAAS,17670.28
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Neuland Labs.,NEULANDLAB,16446.99
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,OneSource Speci.,ONESOURCE,15471.11
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Granules India,GRANULES,14131.56
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Alembic Pharma,APLLTD,14017.62
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Jubilant Pharmo,JUBLPHARMA,13779.97
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Caplin Point Lab,CAPLIPOINT,12931.20
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Rubicon Research,RUBICON,12865.28
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Concord Biotech,CONCORDBIO,12729.91
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Cohance Life,COHANCE,11819.43
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Alivus Life,ALIVUS,11168.40
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Sanofi Consumer,SANOFICONR,10302.01
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Corona Remedies,CORONA,9724.82
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Viyash Scientific,VIYASH,9603.64
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Sanofi India,SANOFI,9130.58
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,P & G Health Ltd,PGHL,8207.60
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Marksans Pharma,MARKSANS,7905.74
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Strides Pharma,STAR,7830.40
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Akums Drugs,AKUMS,7687.18
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Jeena Sikho,JSLL,7584.08
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Sudeep Pharma,SUDEEPPHRM,7216.85
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Blue Jet Health,BLUEJET,7035.96
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Shilpa Medicare,SHILPAMED,6533.66
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Aarti Pharma,AARTIPHARM,6533.43
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,FDC,FDC,5823.32
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Supriya Lifesci.,SUPRIYA,5252.35
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,SPARC,SPARC,4143.42
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Zota Health Care,ZOTA,4103.86
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Innova Captab,INNOVACAP,3820.40
Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,SMS Pharma.,SMSPHARMA,3594.88
