reason,company,symbol,url,basic_industry
BSE stock (numeric symbol),W H Brady,501391,/company/501391/consolidated/,Other Industrial Products
BSE stock (numeric symbol),Expo Engineering,526614,/company/526614/,Other Industrial Products
BSE stock (numeric symbol),Siyaram Recycli.,544047,/company/544047/,Other Industrial Products
BSE stock (numeric symbol),Narmadesh Brass,544680,/company/544680/,Other Industrial Products
BSE stock (numeric symbol),Storage Tech,544171,/company/544171/,Other Industrial Products
BSE stock (numeric symbol),Rolcon Engg. Co.,505807,/company/505807/,Other Industrial Products
BSE stock (numeric symbol),Welcast Steels,504988,/company/504988/,Other Industrial Products
BSE stock (numeric symbol),Indobell Insul.,544334,/company/544334/,Other Industrial Products
BSE stock (numeric symbol),Sprayking Ltd,540079,/company/540079/consolidated/,Other Industrial Products
BSE stock (numeric symbol),Abril Paper,544500,/company/544500/,Other Industrial Products
BSE stock (numeric symbol),Carnation Inds.,530609,/company/530609/,Other Industrial Products
BSE stock (numeric symbol),Poojawes. Metal.,540727,/company/540727/consolidated/,Other Industrial Products
BSE stock (numeric symbol),Associated Coat.,544183,/company/544183/,Other Industrial Products
BSE stock (numeric symbol),Agarwal Fortune,530765,/company/530765/,Glass - Industrial
BSE stock (numeric symbol),Synthiko Foils,513307,/company/513307/consolidated/,"Aluminium, Copper & Zinc Products"
BSE stock (numeric symbol),Parmeshwar Metal,544330,/company/544330/,"Aluminium, Copper & Zinc Products"
BSE stock (numeric symbol),Baroda Extrusion,513502,/company/513502/,"Aluminium, Copper & Zinc Products"
BSE stock (numeric symbol),Sharvaya Metals,544506,/company/544506/,"Aluminium, Copper & Zinc Products"
BSE stock (numeric symbol),Shilp Gravures,513709,/company/513709/consolidated/,"Aluminium, Copper & Zinc Products"
BSE stock (numeric symbol),Sampat Aluminium,544520,/company/544520/,"Aluminium, Copper & Zinc Products"
BSE stock (numeric symbol),MSR India,508922,/company/508922/,"Aluminium, Copper & Zinc Products"
BSE stock (numeric symbol),Amco India,530133,/company/530133/,"Aluminium, Copper & Zinc Products"
BSE stock (numeric symbol),Krupalu Metals,544509,/company/544509/,"Aluminium, Copper & Zinc Products"
BSE stock (numeric symbol),Om Metallogic,544559,/company/544559/,"Aluminium, Copper & Zinc Products"
BSE stock (numeric symbol),Welspun Special.,500365,/company/500365/,Iron & Steel Products
BSE stock (numeric symbol),Cosmic CRF,543928,/company/543928/consolidated/,Iron & Steel Products
BSE stock (numeric symbol),Beekay Steel Ind,539018,/company/539018/consolidated/,Iron & Steel Products
BSE stock (numeric symbol),BMW Industries,542669,/company/542669/,Iron & Steel Products
BSE stock (numeric symbol),Panchmahal Steel,513511,/company/513511/,Iron & Steel Products
BSE stock (numeric symbol),India Homes,513361,/company/513361/,Iron & Steel Products
BSE stock (numeric symbol),Uni Abex Alloy,504605,/company/504605/,Iron & Steel Products
BSE stock (numeric symbol),Azad India,504731,/company/504731/consolidated/,Iron & Steel Products
BSE stock (numeric symbol),Aerpace Indus,534733,/company/534733/consolidated/,Iron & Steel Products
BSE stock (numeric symbol),Riddhi Steel,540082,/company/540082/,Iron & Steel Products
BSE stock (numeric symbol),Supershakti Met.,541701,/company/541701/consolidated/,Iron & Steel Products
BSE stock (numeric symbol),Suraj Products,518075,/company/518075/,Iron & Steel Products
BSE stock (numeric symbol),Ahm. Steelcraft,522273,/company/522273/,Iron & Steel Products
BSE stock (numeric symbol),Rathi Steel,504903,/company/504903/,Iron & Steel Products
BSE stock (numeric symbol),Remi Edelstahl,513043,/company/513043/,Iron & Steel Products
BSE stock (numeric symbol),Kanishk Steel,513456,/company/513456/,Iron & Steel Products
BSE stock (numeric symbol),Bansal Roofing,538546,/company/538546/,Iron & Steel Products
BSE stock (numeric symbol),National Fitting,531289,/company/531289/,Iron & Steel Products
BSE stock (numeric symbol),Sh. Bajrang All.,526981,/company/526981/consolidated/,Iron & Steel Products
BSE stock (numeric symbol),Modern Malleable,517336,/company/517336/,Iron & Steel Products
BSE stock (numeric symbol),M P K Steels,544553,/company/544553/,Iron & Steel Products
BSE stock (numeric symbol),Maiden Forgings,543874,/company/543874/,Iron & Steel Products
BSE stock (numeric symbol),Garg Furnace,530615,/company/530615/,Iron & Steel Products
BSE stock (numeric symbol),Sharda Ispat,513548,/company/513548/,Iron & Steel Products
BSE stock (numeric symbol),Rajas. Tube Mfg,530253,/company/530253/,Iron & Steel Products
BSE stock (numeric symbol),Kasturi Metal,544688,/company/544688/consolidated/,Iron & Steel Products
BSE stock (numeric symbol),Alliance Integ.,534064,/company/534064/,Iron & Steel Products
BSE stock (numeric symbol),Nova Iron &Steel,513566,/company/513566/,Iron & Steel Products
BSE stock (numeric symbol),Dhatre Udyog,540080,/company/540080/consolidated/,Iron & Steel Products
BSE stock (numeric symbol),Acrow India,513149,/company/513149/,Iron & Steel Products
BSE stock (numeric symbol),Metal Coatings,531810,/company/531810/,Iron & Steel Products
BSE stock (numeric symbol),Umiya Tubes,539798,/company/539798/,Iron & Steel Products
BSE stock (numeric symbol),Rathi Bars,532918,/company/532918/,Iron & Steel Products
BSE stock (numeric symbol),Tulsyan NEC,513629,/company/513629/consolidated/,Iron & Steel Products
BSE stock (numeric symbol),Steelco Gujarat,500399,/company/500399/,Iron & Steel Products
BSE stock (numeric symbol),Aryavan Enterprise,539455,/company/539455/consolidated/,Iron & Steel Products
BSE stock (numeric symbol),Mittal Sections,544575,/company/544575/,Iron & Steel Products
BSE stock (numeric symbol),Unison Metals,538610,/company/538610/consolidated/,Iron & Steel Products
BSE stock (numeric symbol),Taparia Tools,505685,/company/505685/,Iron & Steel Products
BSE stock (numeric symbol),Ashirwad Steels,526847,/company/526847/,Iron & Steel Products
BSE stock (numeric symbol),Mukat Pipes,523832,/company/523832/,Iron & Steel Products
BSE stock (numeric symbol),Natl. Gen. Inds.,531651,/company/531651/,Iron & Steel Products
BSE stock (numeric symbol),Bombay Wire,504648,/company/504648/,Iron & Steel Products
BSE stock (numeric symbol),Crimson Metal,526977,/company/526977/,Iron & Steel Products
BSE stock (numeric symbol),Bloom Industries,513422,/company/513422/,Iron & Steel Products
BSE stock (numeric symbol),Earthstahl &All.,543765,/company/543765/,Iron & Steel Products
BSE stock (numeric symbol),Ashiana Ispat,513401,/company/513401/,Iron & Steel Products
BSE stock (numeric symbol),Shree Marutinand,544083,/company/544083/,Iron & Steel Products
BSE stock (numeric symbol),Pradhin,530095,/company/530095/,Iron & Steel Products
BSE stock (numeric symbol),Inducto Steel,532001,/company/532001/,Iron & Steel Products
BSE stock (numeric symbol),Rish.Digh.Steel,531539,/company/531539/,Iron & Steel Products
BSE stock (numeric symbol),Modern Steels,513303,/company/513303/,Iron & Steel Products
BSE stock (numeric symbol),Trans Freight,513063,/company/513063/,Iron & Steel Products
BSE stock (numeric symbol),T N Steel Tubes,513540,/company/513540/,Iron & Steel Products
BSE stock (numeric symbol),P.M. Telelinnks,513403,/company/513403/,Iron & Steel Products
BSE stock (numeric symbol),Monind,532078,/company/532078/,Iron & Steel Products
BSE stock (numeric symbol),Eastcoast Steel,520081,/company/520081/,Iron & Steel Products
BSE stock (numeric symbol),MFS Intercorp,513721,/company/513721/,Iron & Steel Products
BSE stock (numeric symbol),Sh. Steel Wire,513488,/company/513488/,Iron & Steel Products
BSE stock (numeric symbol),Vallabh Steels,513397,/company/513397/,Iron & Steel Products
BSE stock (numeric symbol),Aditya Ispat,513513,/company/513513/,Iron & Steel Products
BSE stock (numeric symbol),Gopal Iron Stl.,531913,/company/531913/,Iron & Steel Products
BSE stock (numeric symbol),Shree Precoated,533110,/company/533110/,Iron & Steel Products
BSE stock (numeric symbol),Aanchal Ispat,538812,/company/538812/,Iron & Steel Products
BSE stock (numeric symbol),Mahalaxmi Seam.,513460,/company/513460/,Iron & Steel Products
BSE stock (numeric symbol),Heera Ispat,526967,/company/526967/,Iron & Steel Products
BSE stock (numeric symbol),Elango Industrie,513452,/company/513452/,Iron & Steel Products
BSE stock (numeric symbol),Galaxy Bearings,526073,/company/526073/,Abrasives & Bearings
BSE stock (numeric symbol),Morganite Crucib,523160,/company/523160/,Electrodes & Refractories
BSE stock (numeric symbol),Panasonic Carbon,508941,/company/508941/,Electrodes & Refractories
BSE stock (numeric symbol),Nilachal Refract,502294,/company/502294/,Electrodes & Refractories
BSE stock (numeric symbol),ASM Technologies,526433,/company/526433/consolidated/,Computers - Software & Consulting
BSE stock (numeric symbol),Ceinsys Tech,538734,/company/538734/consolidated/,Computers - Software & Consulting
BSE stock (numeric symbol),Axis Solution,511144,/company/511144/,Computers - Software & Consulting
BSE stock (numeric symbol),Workmates Core2,544610,/company/544610/consolidated/,Computers - Software & Consulting
BSE stock (numeric symbol),Covance Softsol,544361,/company/544361/consolidated/,Computers - Software & Consulting
BSE stock (numeric symbol),Alphalogic Tech.,542770,/company/542770/consolidated/,Computers - Software & Consulting
BSE stock (numeric symbol),GTT Data,530457,/company/530457/consolidated/,Computers - Software & Consulting
BSE stock (numeric symbol),Methodhub Software,544637,/company/544637/consolidated/,Computers - Software & Consulting
BSE stock (numeric symbol),CapitalNumbers,544343,/company/544343/consolidated/,Computers - Software & Consulting
BSE stock (numeric symbol),ACE Alpha Tech,544431,/company/544431/,Computers - Software & Consulting
BSE stock (numeric symbol),Empower India,504351,/company/504351/consolidated/,Computers - Software & Consulting
BSE stock (numeric symbol),Shradha AI Tech,543976,/company/543976/,Computers - Software & Consulting
BSE stock (numeric symbol),Hypersoft Tech.,539724,/company/539724/,Computers - Software & Consulting
BSE stock (numeric symbol),Athena Global,517429,/company/517429/consolidated/,Computers - Software & Consulting
BSE stock (numeric symbol),CG-VAK Software,531489,/company/531489/consolidated/,Computers - Software & Consulting
BSE stock (numeric symbol),Focus Business,543312,/company/543312/,Computers - Software & Consulting
BSE stock (numeric symbol),Naapbooks,543351,/company/543351/,Computers - Software & Consulting
BSE stock (numeric symbol),Identixweb,544388,/company/544388/consolidated/,Computers - Software & Consulting
BSE stock (numeric symbol),Accel,517494,/company/517494/consolidated/,Computers - Software & Consulting
BSE stock (numeric symbol),Edvenswa Enter,517170,/company/517170/consolidated/,Computers - Software & Consulting
BSE stock (numeric symbol),Globalspace Tech,540654,/company/540654/consolidated/,Computers - Software & Consulting
BSE stock (numeric symbol),AccelerateBS Ind,543938,/company/543938/,Computers - Software & Consulting
BSE stock (numeric symbol),Aris Interna.,531677,/company/531677/,Computers - Software & Consulting
BSE stock (numeric symbol),Sofcom Systems,538923,/company/538923/consolidated/,Computers - Software & Consulting
BSE stock (numeric symbol),SagarSoft (India,540143,/company/540143/consolidated/,Computers - Software & Consulting
BSE stock (numeric symbol),Austere Sys.,544505,/company/544505/,Computers - Software & Consulting
BSE stock (numeric symbol),Mudunuru,538743,/company/538743/,Computers - Software & Consulting
BSE stock (numeric symbol),Starcom Info.,531616,/company/531616/,Computers - Software & Consulting
BSE stock (numeric symbol),Covidh Technolog,534920,/company/534920/,Computers - Software & Consulting
BSE stock (numeric symbol),Logiciel Soluti.,544625,/company/544625/,Computers - Software & Consulting
BSE stock (numeric symbol),Accedere,531533,/company/531533/consolidated/,Computers - Software & Consulting
BSE stock (numeric symbol),ECS Biztech,540063,/company/540063/,Computers - Software & Consulting
BSE stock (numeric symbol),Niks Technology,543282,/company/543282/,Computers - Software & Consulting
BSE stock (numeric symbol),Senthil Infotek,531980,/company/531980/,Computers - Software & Consulting
BSE stock (numeric symbol),Southern Infocon,540174,/company/540174/,Computers - Software & Consulting
BSE stock (numeric symbol),Objectone Inform,535657,/company/535657/,Computers - Software & Consulting
BSE stock (numeric symbol),Space Incubatric,541890,/company/541890/,Computers - Software & Consulting
BSE stock (numeric symbol),Wherrelz IT,543436,/company/543436/,Computers - Software & Consulting
BSE stock (numeric symbol),Jointeca Educati,534659,/company/534659/,Computers - Software & Consulting
BSE stock (numeric symbol),Sparc Electrex,531370,/company/531370/,Computers - Software & Consulting
BSE stock (numeric symbol),Tranway21 Tech.,542923,/company/542923/consolidated/,Computers - Software & Consulting
BSE stock (numeric symbol),Mahaveer Infoway,539383,/company/539383/,Computers - Software & Consulting
BSE stock (numeric symbol),Adjia Tech,543269,/company/543269/,Computers - Software & Consulting
BSE stock (numeric symbol),IDream Film,504375,/company/504375/consolidated/,Computers - Software & Consulting
BSE stock (numeric symbol),Technvision Ven.,501421,/company/501421/consolidated/,Software Products
BSE stock (numeric symbol),Mobavenue AI Tech,539682,/company/539682/consolidated/,Software Products
BSE stock (numeric symbol),Blue Cloud Soft.,539607,/company/539607/consolidated/,Software Products
BSE stock (numeric symbol),ABM Knowledge,531161,/company/531161/consolidated/,Software Products
BSE stock (numeric symbol),Ace Soft. Exp.,531525,/company/531525/consolidated/,Software Products
BSE stock (numeric symbol),Artificial Elect,526443,/company/526443/,Software Products
BSE stock (numeric symbol),Silverline Tech,500389,/company/500389/,Software Products
BSE stock (numeric symbol),Avance Tech.,512149,/company/512149/consolidated/,Software Products
BSE stock (numeric symbol),Atishay,538713,/company/538713/,Software Products
BSE stock (numeric symbol),Omega Interactiv,511644,/company/511644/,Software Products
BSE stock (numeric symbol),BITS,526709,/company/526709/,Software Products
BSE stock (numeric symbol),TeleCanor Global,530595,/company/530595/,Software Products
BSE stock (numeric symbol),Odyssey Tech.,530175,/company/530175/,Software Products
BSE stock (numeric symbol),Olatech Solution,543578,/company/543578/,Software Products
BSE stock (numeric symbol),Cranes Software,512093,/company/512093/consolidated/,Software Products
BSE stock (numeric symbol),IEC Education,531840,/company/531840/consolidated/,Software Products
BSE stock (numeric symbol),Netlink Solns(I),509040,/company/509040/,Software Products
BSE stock (numeric symbol),B2B Soft.Tech.,531268,/company/531268/consolidated/,Software Products
BSE stock (numeric symbol),Response Info.,538273,/company/538273/consolidated/,Software Products
BSE stock (numeric symbol),Hit Kit Global,532359,/company/532359/,Software Products
BSE stock (numeric symbol),Cont. Chemicals,506935,/company/506935/,Software Products
BSE stock (numeric symbol),Svam Software,523722,/company/523722/,Software Products
BSE stock (numeric symbol),COSYN,538922,/company/538922/consolidated/,Software Products
BSE stock (numeric symbol),Infronics Sys.,537985,/company/537985/,Software Products
BSE stock (numeric symbol),Groarc Industrie,532315,/company/532315/,Software Products
BSE stock (numeric symbol),Indo-City Info.,532100,/company/532100/,Software Products
BSE stock (numeric symbol),Omni Ax's,532340,/company/532340/,Software Products
BSE stock (numeric symbol),Hind.Bio Science,532041,/company/532041/,Software Products
BSE stock (numeric symbol),CLIO Infotech,530839,/company/530839/,Software Products
BSE stock (numeric symbol),First Fintec,532379,/company/532379/,Software Products
BSE stock (numeric symbol),New Markets Advi,508867,/company/508867/,Software Products
BSE stock (numeric symbol),Nihar Info Glob.,531083,/company/531083/consolidated/,Software Products
BSE stock (numeric symbol),Seshachal Tech.,531794,/company/531794/,Software Products
BSE stock (numeric symbol),Virgo Global,532354,/company/532354/,Software Products
BSE stock (numeric symbol),Pagaria Energy,531396,/company/531396/,Software Products
BSE stock (numeric symbol),Integ. Hitech,532303,/company/532303/consolidated/,Software Products
BSE stock (numeric symbol),Fourth Gen.,532403,/company/532403/,Software Products
BSE stock (numeric symbol),T. Spiritual,532444,/company/532444/,Software Products
BSE stock (numeric symbol),PFL Infotech,531769,/company/531769/,Software Products
BSE stock (numeric symbol),Baron Infotech,532336,/company/532336/,Software Products
BSE stock (numeric symbol),String Metaverse,534535,/company/534535/consolidated/,IT Enabled Services
BSE stock (numeric symbol),Veefin Solutions,543931,/company/543931/consolidated/,IT Enabled Services
BSE stock (numeric symbol),Unified Data,544406,/company/544406/,IT Enabled Services
BSE stock (numeric symbol),Exato Technologies,544626,/company/544626/,IT Enabled Services
BSE stock (numeric symbol),iStreet Network,524622,/company/524622/,IT Enabled Services
BSE stock (numeric symbol),Sattrix Infor.,544189,/company/544189/consolidated/,IT Enabled Services
BSE stock (numeric symbol),ACS Tech,530745,/company/530745/consolidated/,IT Enabled Services
BSE stock (numeric symbol),Infinity Infoway,544567,/company/544567/consolidated/,IT Enabled Services
BSE stock (numeric symbol),Meta Infotech,544441,/company/544441/,IT Enabled Services
BSE stock (numeric symbol),Prodocs Solution,544643,/company/544643/,IT Enabled Services
BSE stock (numeric symbol),Elnet Technolog,517477,/company/517477/,IT Enabled Services
BSE stock (numeric symbol),Cressanda Railwa,512379,/company/512379/consolidated/,IT Enabled Services
BSE stock (numeric symbol),Sancode Tech.,543897,/company/543897/consolidated/,IT Enabled Services
BSE stock (numeric symbol),Sylph Industries,511447,/company/511447/consolidated/,IT Enabled Services
BSE stock (numeric symbol),WEP Solutions,532373,/company/532373/,IT Enabled Services
BSE stock (numeric symbol),Praruh Tech,544538,/company/544538/,IT Enabled Services
BSE stock (numeric symbol),Riddhi Corporate,540590,/company/540590/,IT Enabled Services
BSE stock (numeric symbol),Titan Intech,521005,/company/521005/,IT Enabled Services
BSE stock (numeric symbol),SGL Resources,526544,/company/526544/,IT Enabled Services
BSE stock (numeric symbol),Icodex Publish.,544483,/company/544483/,IT Enabled Services
BSE stock (numeric symbol),Aeonx Digital,524594,/company/524594/consolidated/,IT Enabled Services
BSE stock (numeric symbol),Takyon Networks,544471,/company/544471/,IT Enabled Services
BSE stock (numeric symbol),Vedavaag Systems,533056,/company/533056/consolidated/,IT Enabled Services
BSE stock (numeric symbol),Bodhtree Consul.,539122,/company/539122/,IT Enabled Services
BSE stock (numeric symbol),Ram Info,530951,/company/530951/,IT Enabled Services
BSE stock (numeric symbol),Lee & Nee Soft.,517415,/company/517415/consolidated/,IT Enabled Services
BSE stock (numeric symbol),Saven Tech.,532404,/company/532404/,IT Enabled Services
BSE stock (numeric symbol),PCS Technology,517119,/company/517119/consolidated/,IT Enabled Services
BSE stock (numeric symbol),Globtier Infotec,544494,/company/544494/consolidated/,IT Enabled Services
BSE stock (numeric symbol),Infonative Solu.,544393,/company/544393/,IT Enabled Services
BSE stock (numeric symbol),USG Tech,532402,/company/532402/consolidated/,IT Enabled Services
BSE stock (numeric symbol),Octaware Tech.,540416,/company/540416/consolidated/,IT Enabled Services
BSE stock (numeric symbol),Kashyap TeleMed.,531960,/company/531960/,IT Enabled Services
BSE stock (numeric symbol),Panabyte Tech,538742,/company/538742/,IT Enabled Services
BSE stock (numeric symbol),Benchmark Comp.,544052,/company/544052/,IT Enabled Services
BSE stock (numeric symbol),I Power Solution,512405,/company/512405/,IT Enabled Services
BSE stock (numeric symbol),United Interacti,502893,/company/502893/consolidated/,IT Enabled Services
BSE stock (numeric symbol),Unipro Technolgy,540189,/company/540189/,IT Enabled Services
BSE stock (numeric symbol),3C IT Solutions,544190,/company/544190/,IT Enabled Services
BSE stock (numeric symbol),Ace Engitech,530669,/company/530669/,IT Enabled Services
BSE stock (numeric symbol),Euphoria Infotec,544094,/company/544094/consolidated/,IT Enabled Services
BSE stock (numeric symbol),Bharat Global,521238,/company/521238/,Computers Hardware & Equipments
BSE stock (numeric symbol),B C C Fuba India,517246,/company/517246/,Computers Hardware & Equipments
BSE stock (numeric symbol),Reganto Enterprises,517393,/company/517393/,Computers Hardware & Equipments
BSE stock (numeric symbol),Aztec Fluids,544177,/company/544177/,Computers Hardware & Equipments
BSE stock (numeric symbol),Fine Line Cir.,517264,/company/517264/,Computers Hardware & Equipments
BSE stock (numeric symbol),Vama Industries,512175,/company/512175/consolidated/,Computers Hardware & Equipments
BSE stock (numeric symbol),Brisk Technovisi,544101,/company/544101/,Computers Hardware & Equipments
BSE stock (numeric symbol),ACI Infocom,517356,/company/517356/,Computers Hardware & Equipments
BSE stock (numeric symbol),Computer Point,507833,/company/507833/,Computers Hardware & Equipments
BSE stock (numeric symbol),VCU Data Managem,536672,/company/536672/,Computers Hardware & Equipments
BSE stock (numeric symbol),TAAL Tech,539956,/company/539956/consolidated/,Airline
BSE stock (numeric symbol),Afcom Holdings,544224,/company/544224/,Logistics Solution Provider
BSE stock (numeric symbol),Paradeep Pari.,544383,/company/544383/,Logistics Solution Provider
BSE stock (numeric symbol),Global Ocean,544665,/company/544665/,Logistics Solution Provider
BSE stock (numeric symbol),Autoriders Intl.,512277,/company/512277/,Logistics Solution Provider
BSE stock (numeric symbol),Sanco Trans,523116,/company/523116/,Logistics Solution Provider
BSE stock (numeric symbol),Chart.Logistics,531977,/company/531977/consolidated/,Logistics Solution Provider
BSE stock (numeric symbol),Sunsky Logistics,544566,/company/544566/,Logistics Solution Provider
BSE stock (numeric symbol),Flomic Global,504380,/company/504380/,Logistics Solution Provider
BSE stock (numeric symbol),Cargotrans Marit,543618,/company/543618/consolidated/,Logistics Solution Provider
BSE stock (numeric symbol),Kesar Terminals,533289,/company/533289/,Logistics Solution Provider
BSE stock (numeric symbol),Neptune Logitek,544663,/company/544663/,Logistics Solution Provider
BSE stock (numeric symbol),Shipwaves Online,544646,/company/544646/consolidated/,Logistics Solution Provider
BSE stock (numeric symbol),Shreeji Translog,540738,/company/540738/,Logistics Solution Provider
BSE stock (numeric symbol),Rapid Multimodal,544237,/company/544237/,Logistics Solution Provider
BSE stock (numeric symbol),East WestFreight,540006,/company/540006/,Logistics Solution Provider
BSE stock (numeric symbol),GB Logistics,544348,/company/544348/consolidated/,Logistics Solution Provider
BSE stock (numeric symbol),Transvoy Logist.,543754,/company/543754/consolidated/,Logistics Solution Provider
BSE stock (numeric symbol),Cargosol Logist.,543621,/company/543621/consolidated/,Logistics Solution Provider
BSE stock (numeric symbol),Containerway Int,540597,/company/540597/,Logistics Solution Provider
BSE stock (numeric symbol),PDP Shipping,544378,/company/544378/,Logistics Solution Provider
BSE stock (numeric symbol),BLT Logi.,544474,/company/544474/consolidated/,Logistics Solution Provider
BSE stock (numeric symbol),MFL India,526622,/company/526622/,Logistics Solution Provider
BSE stock (numeric symbol),Dhillon Freight,544556,/company/544556/,Logistics Solution Provider
BSE stock (numeric symbol),Gconnect Logitec,544156,/company/544156/,Logistics Solution Provider
BSE stock (numeric symbol),Rajvi Logitrade,511185,/company/511185/,Logistics Solution Provider
BSE stock (numeric symbol),Sahara Maritime,544056,/company/544056/,Logistics Solution Provider
BSE stock (numeric symbol),SER Industries,507984,/company/507984/,Road Transport
BSE stock (numeric symbol),ABC India,520123,/company/520123/,Road Transport
BSE stock (numeric symbol),Balurghat Tech,520127,/company/520127/,Road Transport
BSE stock (numeric symbol),Inter State Oil,530259,/company/530259/,Road Transport
BSE stock (numeric symbol),Coastal Roadways,520131,/company/520131/,Road Transport
BSE stock (numeric symbol),Frontline Corp.,532042,/company/532042/,Road Transport
BSE stock (numeric symbol),Mahasagar Travel,526795,/company/526795/,Road Transport
BSE stock (numeric symbol),Intellig Sup Tru,544005,/company/544005/consolidated/,Shipping
BSE stock (numeric symbol),Global Offshore,501848,/company/501848/consolidated/,Shipping
BSE stock (numeric symbol),Chowgule Steam,501833,/company/501833/,Shipping
BSE stock (numeric symbol),Shahi Shipping,526508,/company/526508/,Shipping
BSE stock (numeric symbol),Datiware Mari.,519413,/company/519413/,Shipping
BSE stock (numeric symbol),VMS Industries,533427,/company/533427/,Port & Port services
BSE stock (numeric symbol),Starlog Enterp.,520155,/company/520155/consolidated/,Port & Port services
BSE stock (numeric symbol),BN Agrochem,526125,/company/526125/consolidated/,Trading & Distributors
BSE stock (numeric symbol),RRP Defense,530929,/company/530929/,Trading & Distributors
BSE stock (numeric symbol),Yamuna Syndicate,540980,/company/540980/consolidated/,Trading & Distributors
BSE stock (numeric symbol),SMT Engineering,538563,/company/538563/consolidated/,Trading & Distributors
BSE stock (numeric symbol),Polo Queen Ind.,540717,/company/540717/consolidated/,Trading & Distributors
BSE stock (numeric symbol),Filtron Engineer,531191,/company/531191/consolidated/,Trading & Distributors
BSE stock (numeric symbol),Veritas (India),512229,/company/512229/consolidated/,Trading & Distributors
BSE stock (numeric symbol),Riddhi Siddhi Gl,524480,/company/524480/consolidated/,Trading & Distributors
BSE stock (numeric symbol),Balgopal Commer.,539834,/company/539834/consolidated/,Trading & Distributors
BSE stock (numeric symbol),Vega Jewellers,512026,/company/512026/,Trading & Distributors
BSE stock (numeric symbol),Omansh Enterpri.,538537,/company/538537/,Trading & Distributors
BSE stock (numeric symbol),Sicagen India,533014,/company/533014/consolidated/,Trading & Distributors
BSE stock (numeric symbol),Chandrima Mercan,540829,/company/540829/,Trading & Distributors
BSE stock (numeric symbol),Stratmont Indus.,530495,/company/530495/,Trading & Distributors
BSE stock (numeric symbol),Northern Spirits,542628,/company/542628/,Trading & Distributors
BSE stock (numeric symbol),East India Drums,523874,/company/523874/,Trading & Distributors
BSE stock (numeric symbol),Parshva Enterpr.,542694,/company/542694/consolidated/,Trading & Distributors
BSE stock (numeric symbol),Sunrise Efficie.,543515,/company/543515/,Trading & Distributors
BSE stock (numeric symbol),Rotographics (I),539922,/company/539922/,Trading & Distributors
BSE stock (numeric symbol),MRC Agrotech,540809,/company/540809/consolidated/,Trading & Distributors
BSE stock (numeric symbol),Metroglobal,500159,/company/500159/consolidated/,Trading & Distributors
BSE stock (numeric symbol),Rama Vision,523289,/company/523289/,Trading & Distributors
BSE stock (numeric symbol),Lahoti Overseas,531842,/company/531842/consolidated/,Trading & Distributors
BSE stock (numeric symbol),Maximus Interna.,540401,/company/540401/consolidated/,Trading & Distributors
BSE stock (numeric symbol),Dhoot Indl.Fin,526971,/company/526971/,Trading & Distributors
BSE stock (numeric symbol),Aviva Industries,512109,/company/512109/,Trading & Distributors
BSE stock (numeric symbol),Ashnisha Indus.,541702,/company/541702/consolidated/,Trading & Distributors
BSE stock (numeric symbol),Hind.Appliances,531918,/company/531918/consolidated/,Trading & Distributors
BSE stock (numeric symbol),Mehai Technology,540730,/company/540730/,Trading & Distributors
BSE stock (numeric symbol),Newtime Infra.,531959,/company/531959/consolidated/,Trading & Distributors
BSE stock (numeric symbol),Lykis,530689,/company/530689/consolidated/,Trading & Distributors
BSE stock (numeric symbol),Le Lavoir,539814,/company/539814/consolidated/,Trading & Distributors
BSE stock (numeric symbol),Cravatex,509472,/company/509472/consolidated/,Trading & Distributors
BSE stock (numeric symbol),Fervent Synerg.,533896,/company/533896/,Trading & Distributors
BSE stock (numeric symbol),Variman Global,540570,/company/540570/consolidated/,Trading & Distributors
BSE stock (numeric symbol),Confidence Fut.,539991,/company/539991/consolidated/,Trading & Distributors
BSE stock (numeric symbol),Gautam Exim,540613,/company/540613/,Trading & Distributors
BSE stock (numeric symbol),Binny Mills,535620,/company/535620/,Trading & Distributors
BSE stock (numeric symbol),Vaxfab Enterp.,542803,/company/542803/consolidated/,Trading & Distributors
BSE stock (numeric symbol),Amrapali Inds.,526241,/company/526241/,Trading & Distributors
BSE stock (numeric symbol),Bombay Cycle,501430,/company/501430/consolidated/,Trading & Distributors
BSE stock (numeric symbol),Genpharmasec,531592,/company/531592/consolidated/,Trading & Distributors
BSE stock (numeric symbol),Spright Agro,531205,/company/531205/,Trading & Distributors
BSE stock (numeric symbol),Constronics,523844,/company/523844/consolidated/,Trading & Distributors
BSE stock (numeric symbol),Remedium Life,539561,/company/539561/consolidated/,Trading & Distributors
BSE stock (numeric symbol),Growington Vent,539222,/company/539222/consolidated/,Trading & Distributors
BSE stock (numeric symbol),Ganesha Ecoverse,539041,/company/539041/consolidated/,Trading & Distributors
BSE stock (numeric symbol),Hira Automobile,531743,/company/531743/,Trading & Distributors
BSE stock (numeric symbol),Eforu Entertainment,531190,/company/531190/,Trading & Distributors
BSE stock (numeric symbol),Roni Households,542145,/company/542145/consolidated/,Trading & Distributors
BSE stock (numeric symbol),Callista Indus.,539335,/company/539335/,Trading & Distributors
BSE stock (numeric symbol),IFL Enterprises,540377,/company/540377/consolidated/,Trading & Distributors
BSE stock (numeric symbol),Sita Enterprises,512589,/company/512589/,Trading & Distributors
BSE stock (numeric symbol),Sharika Enterpr.,540786,/company/540786/consolidated/,Trading & Distributors
